urlID,Name,Career_length,Career_WS/48,Career_OBPM,Career_DBPM,Career_BPM,Career_VORP,Draft_pick,Undrafted,Retired,Rookie_age,Guard1,Forward1,Center1,G1,MP1,PER1,TS1,3PAr1,FTr1,ORB%1,DRB%1,TRB%1,AST%1,STL%1,BLK%1,TOV%1,USG%1,OWS1,DWS1,WS1,WS/48_1,OBPM1,DBPM1,BPM1,VORP1,Guard2,Forward2,Center2,G2,MP2,PER2,TS2,3PAr2,FTr2,ORB%2,DRB%2,TRB%2,AST%2,STL%2,BLK%2,TOV%2,USG%2,OWS2,DWS2,WS2,WS/48_2,OBPM2,DBPM2,BPM2,VORP2
cherrwi01,Will Cherry,1,-0.021,-4.4,0.7,-3.7,0.0,Undrafted,1,1,23,1,0,0,8,69,5.8,0.347,0.474,0.316,1.7,6.6,4.2,16.4,4.5,1.1,15.6,16.8,-0.1,0.1,0,-0.021,-4.4,0.7,-3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,
chrispa01,Patrick Christopher,1,-0.15,-10.6,-5.7,-16.3,-0.1,Undrafted,1,1,26,1,0,0,4,29,-2.6,0.25,0.333,0,8,15.9,12,0,1.8,0,7.7,20.6,-0.1,0,-0.1,-0.15,-10.6,-5.7,-16.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
clarkjo01,Jordan Clarkson,5,0.05139999999999999,0.76,-2.44,-1.6600000000000001,0.13999999999999999,46,0,0,22,1,0,0,59,1476,16.9,0.528,0.203,0.265,4,10.5,7.1,23.8,1.8,0.7,12.6,23,2,0.4,2.4,0.078,1.4,-1.7,-0.3,0.6,1,0,0,79,2552,14.3,0.516,0.291,0.186,3.8,9.6,6.6,13.8,1.7,0.2,10.2,22.8,1.7,0.4,2.1,0.039,0.6,-2,-1.4,0.4
cooleja01,Jack Cooley,2,0.137,-1.7500000000000002,-1.05,-2.8,0.0,Undrafted,1,1,23,0,1,0,16,87,11.4,0.432,0,0.955,13.3,19.8,16.6,1.8,3.7,2.8,8.8,18,0,0.2,0.2,0.092,-4.4,0.4,-4,0,,,,,,,,,,,,,,,,,,,,,,,,,
cottobr01,Bryce Cotton,2,-0.0505,-5.25,-2.95,-8.2,-0.1,Undrafted,1,1,22,1,0,0,15,159,14.5,0.52,0.29,0.261,2.2,10.8,6.5,17,1.3,0,13.5,25.6,0.1,0.1,0.2,0.067,-1.2,-3.2,-4.4,-0.1,1,0,0,8,39,1.7,0.4,0.3,0,0,0,0,10.8,3.7,0,33.3,16.5,-0.2,0,-0.1,-0.168,-9.3,-2.7,-12,-0.1
dawkian01,Andre Dawkins,1,-0.172,-7.5,-3.9,-11.5,-0.1,Undrafted,1,1,23,1,0,0,4,22,-5,0.25,1,0,0,10.7,5.5,6.6,0,0,14.3,15,-0.1,0,-0.1,-0.172,-7.5,-3.9,-11.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
dinwisp01,Spencer Dinwiddie,5,0.0754,-0.48000000000000015,-1.52,-2.04,0.44000000000000006,38,0,0,21,1,0,0,34,455,10.2,0.394,0.385,0.201,0.9,10.9,5.7,34.9,2.2,1,15.2,21.1,-0.3,0.4,0.1,0.009,-2.6,-1.5,-4.2,-0.2,1,0,0,12,159,8.9,0.423,0.185,0.611,2.6,9.3,5.8,20.9,1,0,9.3,20.7,0,0.1,0.1,0.028,-3.1,-2,-5.1,-0.1
dragizo01,Zoran Dragic,1,-0.042,-2.5,-4.0,-6.5,-0.1,Undrafted,1,1,25,1,0,0,16,75,8.2,0.435,0.467,0.167,7.8,4.6,6.2,11.2,1.4,0,13.4,22.9,-0.1,0,-0.1,-0.042,-2.5,-4,-6.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
drewla02,Larry Drew,2,-0.074,-6.35,-4.699999999999999,-11.05,-0.35,Undrafted,1,1,24,1,0,0,12,219,4.5,0.388,0.448,0.052,0.5,7.3,3.7,33.9,1.4,0,29.6,16.8,-0.5,0.1,-0.4,-0.087,-7.3,-4.1,-11.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
earlycl01,Cleanthony Early,2,-0.0525,-5.449999999999999,-1.2000000000000002,-6.699999999999999,-0.35,34,0,1,23,0,1,0,39,647,8.4,0.447,0.393,0.224,3.8,13.8,8.7,9.1,2,1.5,14.5,19.6,-0.8,0.4,-0.4,-0.03,-3.8,-1.3,-5.2,-0.5,0,1,0,17,154,2.2,0.371,0.375,0.1,2.9,15.4,9.2,5.7,0.7,1.5,17.7,14.9,-0.3,0.1,-0.2,-0.075,-7.1,-1.1,-8.2,-0.2
ennisja01,James Ennis,5,0.1034,0.08,-0.26,-0.18000000000000002,0.42000000000000004,50,0,0,24,0,1,0,62,1051,11.5,0.541,0.385,0.381,6,14,10.1,7.2,1.3,1.4,11.9,14.6,1.2,0.8,1.9,0.088,-0.9,-0.6,-1.5,0.1,0,1,0,22,329,17.8,0.621,0.513,0.301,6.9,7.4,7.1,10.1,2.4,1.3,12.9,19.8,0.7,0.2,0.9,0.133,3.4,-1,2.4,0.4
ennisty01,Tyler Ennis,4,0.01975,-3.1500000000000004,-1.6749999999999998,-4.824999999999999,-0.375,18,0,1,20,1,0,0,33,411,7.3,0.411,0.299,0.049,1.9,7.7,4.8,27.3,2.2,1,22.2,20.6,-0.8,0.5,-0.3,-0.04,-5.2,-1.5,-6.7,-0.5,1,0,0,46,654,10.7,0.51,0.209,0.182,2.3,10.7,6.6,21.9,1.9,0.1,18.6,17.1,0.1,0.3,0.4,0.03,-2.4,-2.3,-4.8,-0.5
exumda01,Dante Exum,4,0.06125,-1.9249999999999998,-0.975,-2.875,-0.3,5,0,0,19,1,0,0,82,1817,5.7,0.457,0.635,0.077,1.7,6.6,4.2,16.6,1.2,0.6,21.5,13.8,-1.1,1,-0.1,-0.003,-2.6,-1.3,-3.8,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,
fraziti01,Tim Frazier,5,0.0568,-2.1,-0.96,-3.04,-0.08,Undrafted,1,0,24,1,0,0,11,239,8.1,0.406,0.279,0.344,2.6,10.2,6.3,39.4,1.7,0,26.2,17.5,-0.3,0.2,-0.1,-0.017,-4.9,-2.4,-7.3,-0.3,1,0,0,51,741,13.9,0.499,0.21,0.323,3.8,12.8,8.2,33.3,2.2,0.2,19.9,19.4,0.4,0.5,1,0.062,-0.7,-0.7,-1.3,0.1
gallola01,Langston Galloway,5,0.0668,-0.26,-1.1800000000000002,-1.42,0.26000000000000006,Undrafted,1,0,23,1,0,0,45,1457,12.3,0.489,0.344,0.153,2.9,12.5,7.5,17.6,1.9,0.7,10.1,19.2,0.7,0.6,1.3,0.043,0,-1.1,-1.1,0.3,1,0,0,82,2033,11.7,0.49,0.381,0.194,2.3,13,7.7,15.7,1.9,0.8,8.7,15.6,1.4,1.8,3.3,0.077,-0.4,0.1,-0.4,0.8
gordoaa01,Aaron Gordon,5,0.08820000000000001,-0.52,0.4,-0.13999999999999996,1.08,4,0,0,19,0,1,0,47,797,11.4,0.517,0.231,0.293,6.4,17.8,12,6.3,1.3,2.2,13.9,15.5,0.3,0.7,1,0.06,-2.8,0,-2.8,-0.2,0,1,0,78,1863,17,0.541,0.245,0.333,9,21.3,15.1,10.3,1.6,2.4,9,17.3,3.2,2.2,5.4,0.139,0.6,1.2,1.8,1.8
gordodr01,Drew Gordon,1,-0.093,-9.0,-2.3,-11.3,-0.2,Undrafted,1,1,24,0,1,0,9,71,3.7,0.428,0.158,0.105,10.2,17.7,13.7,4.8,0.7,0,28.7,17.1,-0.2,0.1,-0.1,-0.093,-9,-2.3,-11.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,
grantje01,Jerami Grant,5,0.09,-2.2600000000000002,0.86,-1.4,0.4,39,0,0,20,0,1,0,65,1377,8.7,0.47,0.443,0.548,3.7,12.3,7.8,9.4,1.5,4,16.3,16.5,-0.9,1.4,0.5,0.019,-4.3,1,-3.3,-0.5,0,1,0,77,2066,12.6,0.506,0.244,0.538,5,14.3,9.5,10.4,1.3,4.7,12.9,18,0.5,1.6,2.1,0.05,-2.6,1.3,-1.3,0.4
greener01,Erick Green,2,0.0605,-1.3,-2.45,-3.7,-0.15,46,0,1,23,1,0,0,43,410,8.9,0.436,0.29,0.074,1.8,6.6,4.1,15.1,1.5,0,7.7,19.1,-0.1,0.1,0,0,-2.7,-2.7,-5.4,-0.3,1,0,0,9,42,12.4,0.468,0.385,0.154,8.4,8.2,8.3,11,1.3,0,0,15.2,0.1,0,0.1,0.121,0.1,-2.2,-2,0
greenja01,JaMychal Green,5,0.1034,-1.34,0.06000000000000001,-1.26,0.36,Undrafted,1,0,24,0,1,0,24,164,14.9,0.603,0.128,0.213,13.3,18,15.7,4,1.6,2.4,21.4,18.3,0.1,0.3,0.4,0.119,-2,-0.1,-2.1,0,0,1,0,78,1446,14.6,0.52,0.091,0.277,10.5,19.3,14.7,7.7,1.6,2.1,13,19.8,1.2,1.4,2.6,0.086,-1.6,-0.3,-1.9,0
hairspj02,P.J. Hairston,2,0.0215,-2.45,-1.4,-3.85,-0.5,26,0,1,22,1,0,0,45,687,9,0.446,0.606,0.134,3.4,11.5,7.4,5.1,1.6,1.5,7.2,20.4,-0.5,0.8,0.3,0.022,-2.2,-1.3,-3.5,-0.3,0,1,0,66,1313,6.9,0.47,0.591,0.157,2.1,12.8,7.3,4.4,1.2,0.7,8.6,16.4,-0.6,1.1,0.6,0.021,-2.7,-1.5,-4.2,-0.7
harriga01,Gary Harris,5,0.0694,0.29999999999999993,-0.9800000000000001,-0.7,0.86,19,0,0,20,1,0,0,55,719,4.9,0.395,0.475,0.217,3,6.7,4.8,5.9,2.7,0.8,13.8,16.6,-1.2,0.5,-0.7,-0.046,-4.2,-0.1,-4.3,-0.4,1,0,0,76,2439,12.7,0.566,0.388,0.174,2.4,7.7,5,9.5,2,0.6,10.6,16.5,2.8,1.2,4,0.079,0.9,-0.7,0.2,1.3
harrijo01,Joe Harris,5,0.046200000000000005,-1.1400000000000001,-1.46,-2.6,0.44000000000000006,33,0,0,23,1,0,0,51,493,5.6,0.537,0.7,0.125,1.7,7.8,4.8,7.7,0.7,0.3,17.6,14.1,0,0.2,0.2,0.018,-2,-2.5,-4.5,-0.3,1,0,0,5,15,3.4,0.375,1,0,0,22.5,11.3,18.2,0,0,20,15.1,0,0,0,-0.032,-5,-1.6,-6.6,0
hoodro01,Rodney Hood,5,0.08680000000000002,0.3,-1.48,-1.2,0.39999999999999997,23,0,0,22,1,0,0,50,1064,12.3,0.529,0.455,0.214,1,11.7,6.4,13.2,1.5,0.9,9.9,19.6,1.3,0.9,2.2,0.098,0.2,-1.3,-1.1,0.2,1,0,0,79,2541,14.1,0.542,0.462,0.206,1.8,10.5,6.1,14.4,1.5,0.5,10.5,21.5,3.4,2.5,6,0.112,1.6,-0.9,0.7,1.7
inglejo01,Joe Ingles,5,0.1056,0.52,0.86,1.38,1.86,Undrafted,1,0,27,0,1,0,79,1673,9.6,0.533,0.571,0.113,1.5,10.5,6,16.8,2.3,0.5,20.9,12.9,0.5,1.6,2.2,0.062,-1.1,0.3,-0.8,0.5,0,1,0,81,1241,10.3,0.572,0.722,0.062,1.8,12.4,7.1,12.1,2.3,0.3,17.9,13.5,0.7,1.6,2.3,0.089,-0.3,0.4,0.1,0.7
jeffeco01,Cory Jefferson,2,0.07050000000000001,-4.699999999999999,-4.05,-8.75,-0.15000000000000002,60,0,1,24,0,1,0,50,531,13.2,0.48,0.09,0.323,10,20.6,15.3,4.8,1,3.2,9.5,18.1,0.2,0.6,0.8,0.071,-3.3,-0.4,-3.7,-0.2,0,1,0,8,50,12.7,0.446,0.045,0.273,12.7,22.2,17.4,0,0,1.6,0,21,0,0,0.1,0.07,-6.1,-7.7,-13.8,-0.1
jerregr01,Grant Jerrett,1,-0.128,-6.8,-1.5,-8.4,-0.1,40,0,1,21,0,1,0,8,51,1.5,0.303,0.577,0.038,4.4,15.2,9.9,9.6,2.1,3.1,10.2,25.4,-0.2,0.1,-0.1,-0.128,-6.8,-1.5,-8.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
johnsni01,Nick Johnson,1,-0.02,-6.1,-1.2,-7.3,-0.3,42,0,1,22,1,0,0,28,262,4.8,0.43,0.28,0.333,5.5,10.9,8.2,6.3,1.3,0.9,18.1,17.4,-0.4,0.2,-0.1,-0.02,-6.1,-1.2,-7.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,
johnsty01,Tyler Johnson,5,0.09380000000000001,-0.27999999999999997,0.19999999999999998,-0.08000000000000003,0.76,Undrafted,1,0,22,1,0,0,32,603,12,0.506,0.287,0.281,2.9,13.1,8.1,11.3,2.9,1.3,13.8,17,0.1,0.7,0.8,0.06,-1.8,0.7,-1.1,0.1,1,0,0,36,863,13.8,0.579,0.292,0.263,3.8,10.3,7.2,13.9,1.4,1.2,14.8,16.8,1.2,0.9,2,0.113,0.4,0,0.4,0.5
kilpase01,Sean Kilpatrick,4,0.03925,-0.75,-3.2,-3.975,-0.325,Undrafted,1,1,25,1,0,0,4,72,10,0.506,0.65,0.2,1.5,8.2,4.8,8.5,2.1,0,8.4,14.6,0.1,0,0.1,0.033,-0.7,-3,-3.8,0,1,0,0,31,616,15.6,0.576,0.422,0.248,2.1,8.2,5.1,8,1,0.3,9.4,23.8,1,0,1,0.076,1.4,-4.4,-3,-0.2
kirkal01,Alex Kirk,1,0.061,-3.0,-4.3,-7.4,0.0,Undrafted,1,1,23,0,0,1,5,14,8.5,0.41,0,0.5,8.3,0,4.1,10.1,0,0,0,15.7,0,0,0,0.061,-3,-4.3,-7.4,0,,,,,,,,,,,,,,,,,,,,,,,,,
lauvejo01,Joffrey Lauvergne,4,0.078,-2.2,-0.42500000000000004,-2.6750000000000003,-0.1,55,0,1,23,0,0,1,24,268,10.5,0.459,0.18,0.315,10.5,20.9,15.5,7.5,1.5,2.9,17.8,19.9,-0.2,0.3,0.1,0.012,-4.2,0.7,-3.6,-0.1,0,0,1,59,1041,15.7,0.567,0.139,0.182,8.1,23.1,15.4,9.1,0.6,1.2,11.6,19.5,1.6,0.7,2.3,0.105,-0.9,-1.4,-2.3,-0.1
lavinza01,Zach LaVine,5,0.041,0.54,-2.2399999999999998,-1.78,0.18000000000000005,13,0,0,19,1,0,0,77,1902,11.3,0.515,0.247,0.261,1.6,11.6,6.4,24,1.4,0.4,20.4,22,-0.7,0,-0.7,-0.018,-1.7,-2.7,-4.5,-1.2,1,0,0,82,2294,14.3,0.548,0.33,0.212,1.4,10.1,5.8,18.6,1.5,0.6,12.9,23.5,1.9,0.7,2.6,0.054,1,-2.4,-1.4,0.3
lucaska01,Kalin Lucas,2,0.0905,-4.45,3.55,-0.95,0.0,Undrafted,1,0,25,1,0,0,1,6,-0.7,0,0,0,0,0,0,0,8.7,0,0,7.6,0,0,0,-0.057,-7.9,6.6,-1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,
marblde01,Devyn Marble,2,-0.028499999999999998,-4.75,-0.19999999999999998,-5.0,-0.15000000000000002,56,0,1,22,1,0,0,16,208,5.9,0.362,0.5,0.364,2.7,14.4,8.4,11.5,2.2,0.8,15,13.1,-0.3,0.2,-0.1,-0.031,-4.7,0.2,-4.5,-0.1,1,0,0,28,249,5.2,0.368,0.451,0.338,2.6,14.4,8.5,6.6,2.6,0.3,7.9,15.7,-0.4,0.3,-0.1,-0.026,-4.8,-0.6,-5.5,-0.2
mcadoja01,James Michael McAdoo,4,0.11574999999999999,-2.575,-0.45000000000000007,-3.0,0.07500000000000001,Undrafted,1,1,22,0,1,0,15,137,17.7,0.564,0,0.568,12.2,16.8,14.6,2.1,1.8,4.9,9.8,19.4,0.2,0.3,0.5,0.177,-2.3,0.5,-1.8,0,0,1,0,41,262,15.9,0.554,0.024,0.583,13.1,10.9,11.9,9.2,1.8,2.2,13.2,20.1,0.5,0.3,0.8,0.146,-0.9,-0.3,-1.1,0.1
mcdankj01,K.J. McDaniels,3,0.038,-3.466666666666667,-0.4666666666666666,-3.9333333333333336,-0.2333333333333333,32,0,1,21,1,0,0,62,1352,10.6,0.494,0.346,0.306,5,11.4,8,9.3,1.6,4.2,17.6,19.3,-0.9,1.5,0.6,0.02,-3.8,1.1,-2.7,-0.2,0,1,0,37,235,10.6,0.522,0.347,0.417,7.5,12.3,9.9,6.5,1.5,2.1,16.6,18.7,0.1,0.1,0.2,0.043,-3.1,-1.9,-5,-0.2
mcderdo01,Doug McDermott,5,0.0634,-1.4,-2.4399999999999995,-3.8200000000000003,-0.36,11,0,0,23,0,1,0,36,321,6.1,0.48,0.383,0.14,2.1,12.2,7.3,3,0.6,0.2,13,18.3,-0.3,0.2,0,-0.005,-4.8,-3.3,-8,-0.5,0,1,0,81,1861,10.9,0.561,0.402,0.13,2.1,8.8,5.5,5,0.4,0.2,7.2,17.3,2.1,0.7,2.8,0.073,-0.3,-2.8,-3.1,-0.5
mcgarmi01,Mitch McGary,2,0.0545,-4.25,-0.8,-5.05,-0.1,21,0,1,22,0,1,0,32,485,16.6,0.55,0.012,0.242,11.9,24.4,18.2,4.6,1.7,2.6,14.5,19,0.6,0.7,1.3,0.127,-2.3,-0.1,-2.4,-0.1,0,1,0,20,72,7.4,0.474,0.174,0.435,6.4,20.1,13.6,6,0.7,2.1,20.3,20.4,-0.1,0.1,0,-0.018,-6.2,-1.5,-7.7,-0.1
mcneaje01,Jerel McNeal,1,-0.149,-10.2,1.7,-8.5,-0.1,Undrafted,1,1,27,1,0,0,6,36,1.2,0.379,0.182,0.182,0,9.2,4.6,7.8,4.2,2.1,29.6,20.6,-0.2,0.1,-0.1,-0.149,-10.2,1.7,-8.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
millsel01,Elijah Millsap,3,-0.06,-6.033333333333334,0.13333333333333344,-5.866666666666667,0.0,Undrafted,1,1,27,1,0,0,47,924,7.9,0.45,0.378,0.361,3.5,15.2,9.4,9.7,3.2,1.4,19.5,17,-1,1.4,0.4,0.02,-3.5,1.9,-1.6,0.1,1,0,0,20,173,6.5,0.384,0.308,0.462,4.1,19.5,11.8,16.2,2.1,1.5,16.1,14.9,-0.2,0.3,0.1,0.033,-4.6,1.8,-2.8,0
mirotni01,Nikola Mirotic,5,0.1296,0.96,-0.27999999999999997,0.6799999999999999,1.0399999999999998,23,0,0,23,0,1,0,82,1654,17.9,0.556,0.502,0.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,3,2.7,5.7,0.165,1.2,0,1.2,1.3,0,1,0,66,1646,15.6,0.564,0.568,0.297,3.8,19.1,11.6,9.4,1.8,2,12.9,21.1,1.8,2.2,3.9,0.115,1.1,0.1,1.2,1.3
moreler01,Eric Moreland,4,0.15250000000000002,-2.8000000000000003,0.025000000000000244,-2.8,0.225,Undrafted,1,0,23,0,1,0,3,2,40.8,1,0,0,0,54.8,28.4,0,0,0,0,22,0,0,0,0.431,5.8,-10.2,-4.5,0,0,1,0,8,48,7.4,0.515,0,0.667,6.8,17.9,12.4,2.7,0,6.7,27.9,9.5,0,0,0,0.012,-6.5,1.9,-4.5,0
napiesh01,Shabazz Napier,5,0.05740000000000001,-0.9800000000000001,-1.06,-2.04,0.09999999999999999,24,0,0,23,1,0,0,51,1012,9.3,0.517,0.518,0.246,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,-0.3,0.8,0.5,0.024,-2,-0.6,-2.6,-0.2,1,0,0,55,600,9.6,0.46,0.517,0.224,1.6,8.6,5.1,23.1,1.9,0.1,17.2,19.7,-0.3,0.4,0.1,0.004,-2.3,-2.6,-4.9,-0.4
noelne01,Nerlens Noel,5,0.1342,-2.4,4.32,1.92,1.2600000000000002,6,0,0,20,0,0,1,75,2311,15,0.493,0,0.352,8.3,21,14.3,9.8,2.9,5,16.2,17,-0.2,4.2,4,0.083,-3.7,4.5,0.8,1.6,0,0,1,67,1965,16.2,0.544,0.003,0.387,8.2,22.2,15,10.5,2.9,3.9,18.7,18.8,0.3,2.8,3,0.074,-2.7,3.4,0.7,1.3
noguelu01,Lucas Nogueira,4,0.10875,-3.05,3.8499999999999996,0.7749999999999999,0.7749999999999999,16,0,1,22,0,0,1,6,23,5.2,0.307,0,0.5,10,45.1,27.6,6.2,4.5,0,17,23.1,-0.1,0.1,0,-0.071,-11,0.7,-10.3,0,0,0,1,29,225,15.6,0.642,0.068,0.341,9.3,14,11.7,4.9,2.8,4.4,17.9,12.4,0.3,0.4,0.7,0.154,-0.4,2.9,2.6,0.3
nurkiju01,Jusuf Nurkic,5,0.093,-2.2199999999999998,2.9000000000000004,0.6599999999999999,1.16,16,0,0,20,0,0,1,62,1103,14.8,0.483,0.005,0.345,11.8,26.1,18.7,7.3,2.4,4.8,16.3,20.7,-0.2,1.8,1.6,0.069,-3.7,3.1,-0.6,0.4,0,0,1,32,547,15.9,0.46,0.012,0.409,12.9,22.7,17.7,12.3,2.2,6.5,16.1,27.2,-0.5,0.9,0.4,0.031,-4.1,2.8,-1.3,0.1
obryajo01,Johnny O'Bryant,4,0.019249999999999996,-3.8,-2.1,-5.9,-0.47500000000000003,36,0,1,21,0,1,0,34,368,3.8,0.379,0,0.225,8.2,11.7,10,7.1,0.7,0.9,15.9,19.2,-0.8,0.3,-0.5,-0.063,-7.5,-1.6,-9,-0.7,0,1,0,66,857,7.4,0.441,0.005,0.191,8.7,14.7,11.7,5.4,1.1,0.8,12,13.5,-0.2,0.4,0.3,0.014,-4.3,-1.7,-6,-0.9
papanko01,Kostas Papanikolaou,2,0.0035000000000000014,-3.75,0.39999999999999997,-3.3,-0.15000000000000002,48,0,1,24,0,1,0,43,795,7.8,0.444,0.538,0.091,5.4,10.9,8.2,15.8,1.8,1.3,21.2,14.2,-0.4,0.9,0.5,0.029,-3,0.7,-2.3,-0.1,0,1,0,26,294,6,0.464,0.485,0.212,3,12.3,7.5,7.8,2.2,1.4,22.5,13.9,-0.4,0.2,-0.1,-0.022,-4.5,0.1,-4.3,-0.2
parkeja01,Jabari Parker,5,0.07819999999999999,-0.5,-0.9400000000000001,-1.4599999999999997,0.18,2,0,0,19,0,1,0,25,738,14.5,0.527,0.061,0.251,7.8,13.5,10.7,9.5,2.1,0.6,13.9,20.7,0.4,1,1.3,0.088,-1.4,0.2,-1.2,0.1,0,1,0,76,2408,14.8,0.535,0.039,0.254,5.9,12.8,9.4,8.9,1.5,1,10.4,20.9,2.4,1.2,3.6,0.072,-0.9,-1.5,-2.4,-0.2
paynead01,Adreian Payne,4,0.052250000000000005,-3.15,-1.2249999999999999,-4.4,-0.3,15,0,1,23,0,1,0,32,739,7.7,0.443,0.041,0.209,7.2,18.2,12.5,6.4,1.3,1,15.5,17,-0.7,0.2,-0.5,-0.033,-4.6,-1.3,-5.9,-0.7,0,1,0,52,486,5.6,0.422,0.221,0.179,4.8,21.5,13.3,8.9,1.7,1.8,18.7,17.7,-0.9,0.4,-0.5,-0.047,-5.9,-0.2,-6.1,-0.5
paytoel01,Elfrid Payton,5,0.063,-0.45999999999999996,0.08,-0.38,0.8600000000000001,10,0,0,20,1,0,0,82,2489,13.8,0.456,0.059,0.302,4.8,11.2,7.9,32.6,2.9,0.7,20.2,18.3,0,2.3,2.3,0.044,-1.5,0.8,-0.7,0.8,1,0,0,73,2145,13.9,0.478,0.126,0.26,3.9,9.6,6.7,32.8,2.1,0.8,17.9,20.4,0.5,1.7,2.2,0.05,-0.9,-0.5,-1.3,0.4
poweldw01,Dwight Powell,5,0.1688,0.22000000000000003,1.16,1.3800000000000001,1.24,45,0,0,23,0,1,0,29,236,13.8,0.552,0.164,0.493,8.3,14.9,11.6,5.5,1.9,2.1,11.9,17.5,0.3,0.3,0.6,0.122,-1,0.1,-0.9,0.1,0,1,0,69,992,16.8,0.557,0.054,0.48,9.3,20.9,15.1,7.2,1.8,2,10,18.4,1.8,1.3,3.1,0.151,-1.3,1,-0.3,0.4
randlju01,Julius Randle,5,0.022999999999999993,-2.9200000000000004,-0.72,-3.620000000000001,0.72,7,0,0,20,0,1,0,1,14,-7.5,0.258,0,0.667,0,0,0,0,0,0,20.5,15.5,-0.1,0,-0.1,-0.276,-12.3,-4.5,-16.8,-0.1,0,1,0,81,2286,13.9,0.482,0.043,0.323,7.8,32,19.5,11,1.2,1,13.5,21.2,-0.3,1.9,1.6,0.035,-3.7,0,-3.6,-0.9
robingl02,Glenn Robinson,5,0.0634,-2.5,-0.86,-3.3200000000000003,-0.1,40,0,0,21,0,0,0,35,261,8.5,0.471,0.284,0.358,6.1,10.6,8.3,7,1.2,0.3,12.4,14.9,0,0.1,0.1,0.012,-3.9,-2.4,-6.3,-0.3,0,1,0,45,508,11.4,0.508,0.245,0.258,2.6,12,7.3,7.7,1.7,1.4,9.7,16.1,0.2,0.6,0.8,0.078,-3,0,-3,-0.1
rudezda01,Damjan Rudez,3,0.025999999999999995,-1.5666666666666664,-2.4,-3.9333333333333336,-0.16666666666666666,Undrafted,1,1,28,0,1,0,68,1047,8.2,0.591,0.646,0.087,0.9,4.1,2.5,7.9,0.8,0.4,14.7,13.8,0.6,0.7,1.3,0.061,-0.7,-1.8,-2.5,-0.1,0,1,0,33,277,5.5,0.572,0.806,0.129,2.1,6.2,4.2,5.8,0.5,0.3,16.6,12.7,0.1,0,0.1,0.009,-1.2,-3.5,-4.7,-0.2
sampsja02,JaKarr Sampson,4,0.0795,-2.65,-0.32500000000000007,-3.0,-0.39999999999999997,Undrafted,1,0,21,0,1,0,74,1131,9.4,0.498,0.367,0.272,3.2,12.9,7.8,12,1.7,1.9,16.4,17.9,-0.5,1.1,0.6,0.025,-4,-0.4,-4.4,-0.7,0,1,0,73,1160,8.3,0.504,0.199,0.385,4.2,14,9,6.2,1,2.2,15.9,16.6,-0.5,0.6,0.1,0.006,-4.6,-0.8,-5.4,-1
smartma01,Marcus Smart,5,0.0792,-0.56,1.18,0.5599999999999999,1.2399999999999998,6,0,0,20,1,0,0,67,1808,11,0.491,0.57,0.266,3.6,9.9,6.7,16.3,2.7,0.8,14.4,15.1,0.7,2.2,2.9,0.077,-0.1,1.3,1.1,1.4,1,0,0,61,1667,11.3,0.463,0.456,0.314,4.8,11.6,8.1,15.8,2.7,0.8,11.7,17.4,0.5,2.4,2.9,0.083,-0.6,1.3,0.7,1.1
smithru01,Russ Smith,2,-0.0675,-5.3,-1.1,-6.4,-0.05,47,0,1,23,1,0,0,12,65,5.2,0.488,0.44,0.52,1.8,8.7,5.3,19.4,2.4,0,28.1,30.1,-0.2,0.1,-0.1,-0.094,-5.6,-2.5,-8,-0.1,1,0,0,15,66,10.5,0.415,0.227,0.591,1.7,14.4,7.8,25.4,3.9,1.4,20.2,23.6,-0.1,0.1,-0.1,-0.041,-5,0.3,-4.8,0
stausni01,Nik Stauskas,5,0.0294,-1.6600000000000001,-1.72,-3.4200000000000004,-0.4,8,0,0,21,1,0,0,73,1127,7.5,0.492,0.503,0.216,1.1,7.5,4.4,9,0.9,1.2,11,14.2,0.3,0.2,0.5,0.021,-1.9,-2,-3.9,-0.5,1,0,0,73,1809,9.2,0.517,0.596,0.217,1.3,10,5.5,12,1.2,0.8,13.6,16.7,0,0.5,0.5,0.012,-1.7,-1.9,-3.6,-0.7
stockda01,David Stockton,2,0.2225,5.2,-6.05,-0.8500000000000001,-0.05,Undrafted,1,1,23,1,0,0,3,33,10.8,0.463,0.333,1,0,6.6,3.4,39.1,3.1,0,31.6,16.9,0,0,0,-0.014,-4.4,-4,-8.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
